,单价,建筑面积,总楼层,有无电梯,挂牌时间,物业费用,建筑年代,绿  化  率,容  积  率,人车分流,总楼栋数,总  户  数,产权年限,卧室,客厅,卫生间,区域_北塘区,区域_南长区,区域_崇安区,区域_惠山区,区域_新区,区域_新吴区,区域_梁溪区,区域_江阴市,区域_滨湖区,区域_经开区,区域_锡山区,楼层层次_中层,楼层层次_低层,楼层层次_底层,楼层层次_顶层,楼层层次_高层,装修_暂无,装修_毛坯,装修_简装修,装修_精装修,装修_豪华装修,朝向_东,朝向_东北,朝向_东南,朝向_北,朝向_南,朝向_南北,朝向_西,朝向_西北,朝向_西南,产权性质_个人产权,产权性质_商品房,产权性质_经济适用房,建筑类型_塔楼,建筑类型_板塔结合,建筑类型_板楼
811,0.12997857102577118,0.09715415019762844,0.10483870967741934,0.01,0.7718113207547234,0.01,0.47226415094339375,0.43,0.13163120567375888,0.01,0.5761354581673307,0.26297605076715785,0.9900000000000002,0.29,0.255,0.20600000000000002,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99
812,0.3192952875054042,0.3566798418972332,0.5316129032258065,0.99,0.9271320754716962,0.26608040201005023,0.8235849056603763,0.6679999999999999,0.07672340425531915,0.01,0.1349402390438247,0.08126265919068108,0.9900000000000002,0.57,0.5,0.402,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99,0.01
813,0.26883907592247974,0.17462450592885373,0.5474193548387096,0.01,0.8309811320754676,0.17251256281407035,0.8420754716981115,0.5,0.061432624113475186,0.01,0.5409960159362549,0.2754140044334333,0.9900000000000002,0.43,0.5,0.20600000000000002,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99
814,0.304410797195436,0.07197628458498023,0.07322580645161289,0.01,0.039584905660379095,0.08879396984924622,0.30584905660377004,0.43,0.21781560283687948,0.01,0.9275298804780876,0.32648628678228364,0.9900000000000002,0.29,0.255,0.20600000000000002,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99
815,0.4427370815240888,0.2501581027667984,0.4841935483870968,0.01,0.9197358490566049,0.2857788944723618,0.8605660377358467,0.43,0.23588652482269507,0.01,0.04904382470119523,0.08961142261050983,0.9900000000000002,0.43,0.5,0.402,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99
816,0.12712325419650744,0.09909090909090906,0.10483870967741934,0.01,0.01,0.01,0.47226415094339375,0.43,0.13163120567375888,0.01,0.5761354581673307,0.26297605076715785,0.9900000000000002,0.29,0.255,0.20600000000000002,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99
817,0.14484463993684094,0.05841897233201581,0.08903225806451612,0.01,0.6386792452830243,0.08386934673366836,0.5647169811320697,0.43,0.13163120567375888,0.01,0.4160557768924303,0.15895727387316905,0.9900000000000002,0.15,0.255,0.20600000000000002,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99
818,0.3751121261677851,0.2675889328063241,0.07322580645161289,0.01,0.7792075471698147,0.18236180904522614,0.7496226415094286,0.57,0.13858156028368798,0.01,0.06466135458167331,0.052382753075151035,0.9900000000000002,0.57,0.5,0.402,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99,0.01
819,0.17892422789902065,0.1010276679841897,0.08903225806451612,0.01,0.09505660377359162,0.08879396984924622,0.30584905660377004,0.43,0.21781560283687948,0.01,0.9275298804780876,0.32648628678228364,0.9900000000000002,0.29,0.255,0.20600000000000002,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99
820,0.44225812515272844,0.3179446640316205,0.4841935483870968,0.01,0.9271320754716962,0.32517587939698495,0.8975471698113171,0.6399999999999999,0.14553191489361705,0.01,0.06856573705179282,0.049315860390315984,0.9900000000000002,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99
821,0.13977875523976013,0.12233201581027665,0.2787096774193548,0.01,0.775509433962269,0.024773869346733673,0.6386792452830174,0.29,0.13163120567375888,0.01,0.12322709163346614,0.1759955665666971,0.9900000000000002,0.29,0.5,0.20600000000000002,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99
822,0.2138880430083272,0.1300790513833992,0.2787096774193548,0.01,0.01,0.11834170854271357,0.49075471698112894,0.29,0.11773049645390073,0.01,0.19741035856573705,0.1819589690094319,0.9900000000000002,0.29,0.5,0.20600000000000002,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99
823,0.16269497546946374,0.16300395256916994,0.10483870967741934,0.01,0.035886792452833445,0.08386934673366836,0.5647169811320697,0.43,0.13163120567375888,0.01,0.4160557768924303,0.15895727387316905,0.9900000000000002,0.29,0.5,0.20600000000000002,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99
824,0.24387808041504538,0.24241106719367586,0.3893548387096774,0.01,0.05067924528301603,0.12326633165829146,0.7681132075471707,0.5840000000000001,0.11773049645390073,0.01,0.3340637450199203,0.12304907202155865,0.9900000000000002,0.43,0.5,0.402,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99
825,0.40372055865711765,0.2501581027667984,0.2312903225806452,0.01,0.9271320754716962,0.18236180904522614,0.7496226415094286,0.57,0.13858156028368798,0.01,0.06466135458167331,0.052382753075151035,0.9900000000000002,0.57,0.5,0.402,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99,0.01
826,0.3549222729750559,0.3605533596837945,0.16806451612903228,0.99,0.9271320754716962,0.2857788944723618,0.8235849056603763,0.57,0.09687943262411348,0.01,0.279402390438247,0.061881601251792935,0.9900000000000002,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99,0.01,0.01,0.99,0.01,0.01
827,0.11107821575593525,0.1591304347826087,0.5158064516129032,0.01,0.9641132075471666,0.024773869346733673,0.6386792452830174,0.29,0.13163120567375888,0.01,0.12322709163346614,0.1759955665666971,0.9900000000000002,0.29,0.5,0.20600000000000002,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.99
828,0.20467734355908948,0.12039525691699603,0.4841935483870968,0.01,0.7533207547169812,0.24638190954773875,0.8420754716981115,0.57,0.08089361702127659,0.01,0.0802788844621514,0.10392358847307341,0.9900000000000002,0.29,0.5,0.20600000000000002,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.99,0.01,0.01
829,0.27781029718603734,0.24822134387351777,0.4367741935483871,0.01,0.8013962264151024,0.17251256281407035,0.8420754716981115,0.5,0.061432624113475186,0.01,0.5409960159362549,0.2754140044334333,0.9900000000000002,0.57,0.5,0.402,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99
830,0.32019793605142954,0.17462450592885373,0.5158064516129032,0.01,0.33913207547170177,0.18236180904522614,0.786603773584906,0.36,0.20113475177304968,0.01,0.03342629482071713,0.08777980614595557,0.9900000000000002,0.29,0.5,0.20600000000000002,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99
831,0.22109080997763117,0.20367588932806321,0.08903225806451612,0.01,0.5277358490565993,0.03462311557788945,0.5647169811320697,0.43,0.13163120567375888,0.01,0.6854581673306772,0.38194592949971745,0.9900000000000002,0.43,0.5,0.20600000000000002,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99
832,0.24951502847797888,0.14363636363636365,0.16806451612903228,0.01,0.7903018867924516,0.05432160804020101,0.7126415094339582,0.5,0.13163120567375888,0.01,0.03342629482071713,0.03329986525839962,0.9900000000000002,0.29,0.255,0.20600000000000002,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99
833,0.25725201601533865,0.22304347826086954,0.08903225806451612,0.01,0.035886792452833445,0.05432160804020101,0.6201886792452822,0.57,0.07602836879432623,0.01,0.15836653386454183,0.07585300126048593,0.9900000000000002,0.43,0.5,0.402,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99
834,0.4566083948946409,0.3005138339920948,0.4367741935483871,0.01,0.07656603773584947,0.12326633165829146,0.6016981132075471,0.29,0.18028368794326244,0.01,0.013904382470119523,0.01924327378623897,0.9900000000000002,0.43,0.5,0.402,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99
835,0.37741480103009456,0.3566798418972332,0.6106451612903225,0.01,0.7903018867924516,0.39904522613065324,0.8235849056603763,0.528,0.16499290780141845,0.01,0.06856573705179282,0.09663971834659016,0.9900000000000002,0.57,0.5,0.402,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99,0.01
836,0.128578544709487,0.1300790513833992,0.08903225806451612,0.01,0.5869056603773575,0.01,0.47226415094339375,0.43,0.13163120567375888,0.01,0.5761354581673307,0.26297605076715785,0.9900000000000002,0.43,0.255,0.20600000000000002,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99
837,0.10393071298332675,0.10490118577075097,0.08903225806451612,0.01,0.02849056603774216,0.01,0.47226415094339375,0.43,0.13163120567375888,0.01,0.5761354581673307,0.26297605076715785,0.9900000000000002,0.29,0.255,0.20600000000000002,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99
838,0.12916802947423825,0.11071146245059287,0.08903225806451612,0.01,0.6756603773584947,0.1084924623115578,0.5647169811320697,0.43,0.13163120567375888,0.01,0.25207171314741034,0.1942265397487721,0.9900000000000002,0.29,0.5,0.20600000000000002,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99
839,0.17717419500366552,0.1533201581027668,0.08903225806451612,0.01,0.9604150943396209,0.03462311557788945,0.5647169811320697,0.43,0.13163120567375888,0.01,0.6854581673306772,0.38194592949971745,0.9900000000000002,0.29,0.5,0.20600000000000002,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99
840,0.2704417376266471,0.22885375494071145,0.16806451612903228,0.01,0.8605660377358467,0.1626633165829146,0.7681132075471707,0.5840000000000001,0.11773049645390073,0.01,0.17788844621513947,0.13484808971182685,0.9900000000000002,0.43,0.5,0.402,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99,0.01
841,0.23905167390364485,0.16494071146245057,0.7687096774193548,0.01,0.6682641509434035,0.32025125628140705,0.9160377358490522,0.43,0.2386666666666667,0.01,0.05685258964143426,0.16662450558525668,0.9900000000000002,0.43,0.5,0.20600000000000002,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99
842,0.24691761123329387,0.16106719367588931,0.2787096774193548,0.01,0.8494716981132098,0.27100502512562813,0.8420754716981115,0.57,0.14553191489361705,0.01,0.04904382470119523,0.04820837136523667,0.9900000000000002,0.29,0.5,0.20600000000000002,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99
843,0.275783943307205,0.17075098814229248,0.5316129032258065,0.01,0.9049433962264223,0.32025125628140705,0.9160377358490522,0.43,0.16638297872340427,0.01,0.5019521912350597,0.1595536141174425,0.9900000000000002,0.43,0.5,0.402,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.99,0.01
844,0.24338070264478656,0.13588932806324108,0.10483870967741934,0.01,0.01,0.08386934673366836,0.47226415094339375,0.15,0.25673758865248225,0.01,0.03342629482071713,0.015750423784065718,0.9900000000000002,0.29,0.255,0.20600000000000002,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99
845,0.24378597342055303,0.15138339920948615,0.16806451612903228,0.01,0.7829056603773603,0.11341708542713569,0.786603773584906,0.71,0.07602836879432623,0.01,0.0802788844621514,0.06716347198678663,0.9900000000000002,0.29,0.5,0.20600000000000002,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99
846,0.20405101599654132,0.09521739130434782,0.4367741935483871,0.01,0.05067924528301603,0.2513065326633166,0.6756603773584878,0.738,0.10382978723404256,0.01,0.23645418326693227,0.06609857869344113,0.9900000000000002,0.15,0.255,0.20600000000000002,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99
847,0.24253331829545668,0.15138339920948615,0.08903225806451612,0.01,0.7792075471698147,0.12326633165829146,0.7126415094339582,0.99,0.07533333333333332,0.01,0.07637450199203186,0.04356543660625027,0.9900000000000002,0.29,0.5,0.20600000000000002,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99
848,0.20624316246545987,0.20561264822134387,0.3893548387096774,0.01,0.42788679245282507,0.12819095477386938,0.7681132075471707,0.598,0.11773049645390073,0.01,0.17398406374501993,0.11653192506628415,0.9900000000000002,0.43,0.5,0.20600000000000002,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99
849,0.1064544446324179,0.2327272727272727,0.5158064516129032,0.01,0.02849056603774216,0.03462311557788945,0.6571698113207526,0.43,0.07602836879432623,0.01,0.05685258964143426,0.07086930064762897,0.9900000000000002,0.43,0.5,0.402,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99
850,0.10717287918945843,0.18624505928853755,0.08903225806451612,0.01,0.0321886792452878,0.024773869346733673,0.6016981132075471,0.5,0.09687943262411348,0.01,0.99,0.4435393575868214,0.9900000000000002,0.43,0.5,0.20600000000000002,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.99
851,0.31583206451249085,0.16881422924901185,0.5158064516129032,0.99,0.04698113207547039,0.32025125628140705,0.9160377358490522,0.5,0.16985815602836882,0.01,0.03342629482071713,0.04957143478071891,0.9900000000000002,0.43,0.5,0.402,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99
852,0.25454407037726273,0.18624505928853755,0.5158064516129032,0.99,0.7644150943396181,0.31040201005025125,0.8975471698113171,0.43,0.1524822695035461,0.01,0.10760956175298804,0.14975659581866388,0.9900000000000002,0.43,0.5,0.402,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99
853,0.24800447376830395,0.14944664031620553,0.08903225806451612,0.01,0.02849056603774216,0.03462311557788945,0.5647169811320697,0.43,0.13163120567375888,0.01,0.6854581673306772,0.38194592949971745,0.9900000000000002,0.29,0.5,0.20600000000000002,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99
854,0.23308314066053876,0.18043478260869564,0.4683870967741936,0.01,0.035886792452833445,0.2513065326633166,0.7126415094339582,0.43,0.16638297872340427,0.01,0.10760956175298804,0.08735384882861737,0.9900000000000002,0.43,0.5,0.20600000000000002,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99
855,0.21856707832854003,0.1068379446640316,0.08903225806451612,0.01,0.9678113207547122,0.03462311557788945,0.5647169811320697,0.43,0.13163120567375888,0.01,0.6854581673306772,0.38194592949971745,0.9900000000000002,0.29,0.255,0.20600000000000002,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99
856,0.31754525461004907,0.2211067193675889,0.4841935483870968,0.01,0.7718113207547234,0.2582010050251256,0.8420754716981115,0.43,0.20113475177304968,0.01,0.04904382470119523,0.06085930369018125,0.9900000000000002,0.43,0.5,0.402,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99
857,0.113896689787402,0.08359683794466401,0.08903225806451612,0.01,0.5018490566037798,0.08386934673366836,0.5647169811320697,0.43,0.13163120567375888,0.01,0.4160557768924303,0.15895727387316905,0.9900000000000002,0.29,0.255,0.20600000000000002,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99
858,0.3440536476249553,0.08940711462450593,0.8003225806451613,0.99,0.99,0.54678391959799,0.7496226415094286,0.29,0.6181560283687944,0.01,0.01,0.04812317990176903,0.9900000000000002,0.15,0.255,0.20600000000000002,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99
859,0.10695182240267671,0.14363636363636365,0.10483870967741934,0.01,0.013698113207545645,0.024773869346733673,0.1949056603773589,0.43,0.20113475177304968,0.01,0.3340637450199203,0.13386838788194896,0.9900000000000002,0.29,0.5,0.20600000000000002,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99
860,0.11715727739243217,0.1300790513833992,0.08903225806451612,0.01,0.7126415094339652,0.01,0.47226415094339375,0.43,0.13163120567375888,0.01,0.5761354581673307,0.26297605076715785,0.9900000000000002,0.43,0.255,0.20600000000000002,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99
861,0.244559672174289,0.2211067193675889,0.2787096774193548,0.01,0.9567169811320753,0.1626633165829146,0.7681132075471707,0.5840000000000001,0.11773049645390073,0.01,0.17788844621513947,0.13484808971182685,0.9900000000000002,0.43,0.5,0.20600000000000002,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.99,0.01
