,建筑面积,单价,总楼层,有无电梯,挂牌时间,物业费用,建筑年代,绿  化  率,容  积  率,人车分流,总楼栋数,总  户  数,产权年限,卧室,客厅,卫生间,区域_北塘区,区域_南长区,区域_崇安区,区域_惠山区,区域_新区,区域_新吴区,区域_梁溪区,区域_江阴市,区域_滨湖区,区域_经开区,区域_锡山区,楼层层次_中层,楼层层次_低层,楼层层次_底层,楼层层次_顶层,楼层层次_高层,装修_暂无,装修_毛坯,装修_简装修,装修_精装修,装修_豪华装修,朝向_东,朝向_东北,朝向_东南,朝向_北,朝向_南,朝向_南北,朝向_西,朝向_西北,朝向_西南,产权性质_个人产权,产权性质_商品房,产权性质_经济适用房,建筑类型_塔楼,建筑类型_板塔结合,建筑类型_板楼
282,262,21341,5.0,0,19557.0,1.8,2010,40,2.1,0,15,996.0,70,5.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
283,83,22651,32.0,0,19539.0,1.9,2011,40,2.95,0,5,768.0,70,1.0,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
284,137,18869,16.0,0,19523.0,1.95,2010,45,1.9,0,7,1016.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
285,131,22901,34.0,0,19523.0,1.95,2013,60,5.0,0,4,1319.0,70,4.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
286,189,23704,25.0,0,19557.0,2.65,2014,47,1.21,0,33,1674.0,70,4.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
287,124,22552,11.0,0,19533.0,1.75,2010,46,1.4,0,47,1823.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
288,87,16504,32.0,1,19572.0,2.1,2016,30,2.2,0,47,5146.0,70,3.0,2.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
289,113,37965,33.0,0,19547.0,3.1,2020,40,2.5,0,25,1739.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
290,172,37097,29.0,1,19516.0,2.46,2012,51,2.05,0,25,2442.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
291,50,19219,6.0,0,19309.0,0.2,2000,30,2.0,0,65,1907.0,70,2.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
292,95,17762,5.0,0,19565.0,1.6,2011,41,1.8,0,44,2932.0,70,2.0,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
293,92,14130,18.0,0,19560.0,1.7,2016,30,3.0,0,8,1281.0,70,3.0,2.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
294,250,17876,6.0,0,19569.0,3.4,2021,40,1.2,0,30,516.0,70,4.0,2.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
295,132,20359,4.0,0,19461.0,1.5,2016,50,0.93,0,74,3118.0,70,3.0,2.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
296,94,20000,24.0,0,19518.0,1.5,2005,58,1.4,0,53,2275.0,70,2.0,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
297,135,24663,6.0,0,19533.0,1.75,2010,46,1.4,0,47,1823.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
298,121,18052,30.0,0,19557.0,2.8,2015,45,2.79,0,5,458.0,70,2.0,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
299,146,12329,6.0,0,19314.0,1.2,2003,30,1.5,0,29,822.0,70,4.0,2.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
300,25,10800,22.0,1,19574.0,5.53,2019,30,3.19,0,3,1089.0,40,2.0,2.0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
301,95,14421,11.0,0,19315.0,1.0,1997,15,3.0,0,16,1233.0,70,2.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
302,116,21926,28.0,0,19314.0,1.95,2010,40,2.2,0,19,2121.0,70,3.0,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
303,67,14057,6.0,0,19567.0,1.25,2000,30,2.0,0,37,1720.0,70,2.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
304,134,20896,24.0,0,19523.0,2.5,2014,36,2.5,0,31,1960.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
305,81,10437,6.0,0,19419.0,0.4,1988,30,1.58,0,44,1894.0,70,3.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
306,101,21484,6.0,0,19496.0,2.7,2016,34,3.2,0,4,378.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
307,89,13184,18.0,0,19560.0,0.2,2006,5,1.0,0,9,218.0,70,3.0,2.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
308,108,20370,11.0,0,19553.0,1.7,2015,35,0.99,0,137,6232.0,70,3.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
